accelerationX,accelerationY,accelerationZ,accelerationIncludingGravityX,accelerationIncludingGravityY,accelerationIncludingGravityZ,rotationRateA,rotationRateB,rotationRateG,latitude,longitude,altitude,accuracy,altitudeAccuracy,heading,speed,timestamp
0,0,0,0.845550537109375,6.291290283203125,3.85491943359375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1650627,72.851007,null,21.045000076293945,null,null,null,1540535856880
0,0,0,1.1829376220703125,8.806137084960938,4.8383636474609375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1650277,72.8510077,-50.70000076293945,20.655000686645508,null,null,null,1540535859856
0,0,0,2.594696044921875,9.99298095703125,4.7689666748046875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1649627,72.8510407,null,20.69700050354004,null,null,null,1540535862871
0,0,0,0.237762451171875,8.528579711914062,2.713531494140625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1648654,72.8510099,null,19.711000442504883,null,null,null,1540535865938
0,0,0,8.045547485351562,2.996368408203125,6.207061767578125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1647774,72.8509579,null,19.638999938964844,null,null,null,1540535868943
-0.0006628036499023438,-0.0006670951843261719,0.00177764892578125,5.21484375,6.1668548583984375,4.259307861328125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1647231,72.850956,-50.900001525878906,19.92300033569336,null,null,null,1540535871884
0,0,0,7.78472900390625,5.9610748291015625,8.72430419921875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1646783,72.8509538,-50.900001525878906,20.132999420166016,null,null,null,1540535874933
0,0,0,4.188323974609375,4.6306610107421875,5.199676513671875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1646293,72.8509477,null,23.208999633789062,null,null,null,1540535877847
0,0,0,6.3968963623046875,3.4366455078125,5.99169921875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1646466,72.85094,null,23.589000701904297,null,null,null,1540535886793
0,0,0,3.5063629150390625,6.408538818359375,5.2762451171875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1646518,72.8509267,null,21.207000732421875,null,null,null,1540535889850
0,0,0,0.881439208984375,8.892288208007812,3.8070526123046875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.164529,72.8509111,null,20.077999114990234,null,null,null,1540535892887
0,0,0,3.6953887939453125,7.442230224609375,4.869476318359375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1643832,72.8508929,null,19.764999389648438,null,null,null,1540535895767
0,0,0,0.565582275390625,8.097869873046875,4.7857208251953125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1642229,72.8508925,null,20.485000610351562,null,null,null,1540535898881
0,0,0,3.322113037109375,7.63604736328125,4.57037353515625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1640367,72.8508797,null,21.045000076293945,null,null,null,1540535901849
0,0,0,6.712738037109375,4.0827178955078125,6.2166290283203125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1638368,72.850933,null,19.816999435424805,null,null,null,1540535904938
0,0,0,2.7382659912109375,3.041839599609375,5.1901092529296875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1637425,72.8509655,null,20.308000564575195,null,null,null,1540535907872
0,0,0,6.0260009765625,4.3172149658203125,6.5970916748046875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1635954,72.8510095,null,19.79400062561035,null,null,null,1540535910847
-0.0008997917175292969,-0.0010590553283691406,0.0015091896057128906,5.8752593994140625,4.24542236328125,6.48223876953125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1635375,72.8510216,-51.5,19.871999740600586,null,null,null,1540535913895
0,0,0,7.052520751953125,2.2234954833984375,7.3292999267578125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1634986,72.8510241,null,20.19300079345703,null,null,null,1540535916933
0,0,0,5.9063568115234375,3.0226898193359375,5.491607666015625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1634227,72.8510241,null,20.264999389648438,null,null,null,1540535919827
0,0,0,4.611846923828125,3.8362579345703125,4.88861083984375,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1633623,72.8510193,null,20.516000747680664,null,null,null,1540535922687
0,0,0,6.712738037109375,2.6422271728515625,6.70477294921875,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1630163,72.851037,null,18.5310001373291,null,null,null,1540535925719
-0.0009102821350097656,-0.0009980201721191406,0.001956939697265625,5.411041259765625,7.183807373046875,6.1807403564453125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1627337,72.8510391,null,18.448999404907227,null,null,null,1540535928635
0,0,0,6.81085205078125,3.9439239501953125,6.6138458251953125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1625227,72.8510268,null,19.19099998474121,null,null,null,1540535931650
0,0,0,4.32470703125,6.643035888671875,6.171173095703125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1622433,72.8510167,null,18.735000610351562,null,null,null,1540535934738
0,0,0,6.4495391845703125,2.2833099365234375,5.4198150634765625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.161909,72.8510037,null,19.42099952697754,null,null,null,1540535937331
0,0,0,3.7360687255859375,7.265167236328125,6.6353759765625,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1616676,72.8509905,null,19.506000518798828,null,null,null,1540535940458
0,0,0,5.351226806640625,5.4753265380859375,6.699981689453125,1.5771726416259844,-1.0797163039956157,0.1827212206761811,19.1615765,72.8509862,null,20.451000213623047,null,null,null,1540535943351
